crd,name,reference_id,compliance_flag,alert_count,file_path
316715,BASEPOINT ADVISORS LLC,EN-021469,True,0,cache/EN-021469/FirmComplianceReport_EN-021469_v1_20250707.json
316731,HOMRICH BERG,EN-024918,True,0,cache/EN-024918/FirmComplianceReport_EN-024918_v1_20250707.json
317245,"AMERITAS ADVISORY SERVICES, LLC",EN-014334,True,0,cache/EN-014334/FirmComplianceReport_EN-014334_v1_20250707.json
317315,"ARIS MANAGEMENT, LLC",EN-104519,True,0,cache/EN-104519/FirmComplianceReport_EN-104519_v1_20250707.json
317377,MOSAIC WEALTH,EN-017360,True,0,cache/EN-017360/FirmComplianceReport_EN-017360_v1_20250707.json
317377,MOSAIC WEALTH,EN-024508,True,0,cache/EN-024508/FirmComplianceReport_EN-024508_v1_20250707.json
317548,CARBON DIRECT CAPITAL MANAGEMENT LLC,EN-020137,True,0,cache/EN-020137/FirmComplianceReport_EN-020137_v1_20250707.json
317692,KAPOR CAPITAL MANAGEMENT COMPANY L.L.C.,EN-019656,True,0,cache/EN-019656/FirmComplianceReport_EN-019656_v1_20250707.json
317957,"BUOYANT VENTURES MANAGEMENT, LLC",EN-022167,True,0,cache/EN-022167/FirmComplianceReport_EN-022167_v1_20250707.json
318415,REMBRANDT FINANCIAL GROUP LLC,EN-015822,True,0,cache/EN-015822/FirmComplianceReport_EN-015822_v1_20250707.json
318897,THE CLIFFORD GROUP LLC,EN-023676,True,0,cache/EN-023676/FirmComplianceReport_EN-023676_v1_20250707.json
319087,"HOXTON PLANNING & MANAGEMENT, LLC",EN-023377,True,0,cache/EN-023377/FirmComplianceReport_EN-023377_v1_20250707.json
319212,VALIDUS CAPITAL LLC,EN-116179,True,0,cache/EN-116179/FirmComplianceReport_EN-116179_v1_20250707.json
319373,"ATHENA WEALTH MANAGEMENT, LLC",EN-015844,True,0,cache/EN-015844/FirmComplianceReport_EN-015844_v1_20250707.json
319448,CORIENT,EN-124480,True,0,cache/EN-124480/FirmComplianceReport_EN-124480_v1_20250707.json
319448,CORIENT,EN-025027,True,0,cache/EN-025027/FirmComplianceReport_EN-025027_v1_20250707.json
319481,"GUTIERREZ WEALTH ADVISORY, LLC",EN-024998,True,0,cache/EN-024998/FirmComplianceReport_EN-024998_v1_20250707.json
319609,ICON WEALTH PARTNERS,EN-024193,True,0,cache/EN-024193/FirmComplianceReport_EN-024193_v1_20250707.json
320878,"DAYMARK WEALTH PARTNERS, LLC",EN-018315,True,0,cache/EN-018315/FirmComplianceReport_EN-018315_v1_20250707.json
322064,BALLAST ROCK PRIVATE WEALTH,EN-110739,True,0,cache/EN-110739/FirmComplianceReport_EN-110739_v1_20250707.json
322210,LANDMARK WEALTH MANAGEMENT GROUP,EN-114870,False,2,cache/EN-114870/FirmComplianceReport_EN-114870_v1_20250707.json
322648,ISO-MTS CAPITAL MANAGEMENT LP,EN-013665,True,0,cache/EN-013665/FirmComplianceReport_EN-013665_v1_20250707.json
322829,FAIRE CAPITAL GROUP,EN-109464,True,0,cache/EN-109464/FirmComplianceReport_EN-109464_v1_20250707.json
3229008,EN-017337,EN-017337,False,4,cache/EN-017337/FirmComplianceReport_EN-017337_v1_20250707.json
322936,NORDWAND ADVISORS,EN-014806,True,0,cache/EN-014806/FirmComplianceReport_EN-014806_v1_20250707.json
323032,INTERNATIONAL PRIVATE WEALTH ADVISORS LLC,EN-015881,True,0,cache/EN-015881/FirmComplianceReport_EN-015881_v1_20250707.json
323135,"CONCURRENT INVESTMENT ADVISORS, LLC",EN-020607,True,0,cache/EN-020607/FirmComplianceReport_EN-020607_v1_20250707.json
323369,SP ASSET MANAGEMENT LLC,EN-022128,True,0,cache/EN-022128/FirmComplianceReport_EN-022128_v1_20250707.json
323497,"FEG CURIO INVESTMENT PARTNERS, LLC",EN-014892,True,0,cache/EN-014892/FirmComplianceReport_EN-014892_v1_20250707.json
323561,CEVA ADVISORS,EN-017642,True,0,cache/EN-017642/FirmComplianceReport_EN-017642_v1_20250707.json
323651,SPECTRUM WEALTH MANAGEMENT,EN-018228,False,2,cache/EN-018228/FirmComplianceReport_EN-018228_v1_20250707.json
323651,SPECTRUM WEALTH MANAGEMENT,EN-022685,False,2,cache/EN-022685/FirmComplianceReport_EN-022685_v1_20250707.json
323765,ALL STAR FINANCIAL,EN-015877,True,0,cache/EN-015877/FirmComplianceReport_EN-015877_v1_20250707.json
324135,"COLLECTIVE ASSET MANAGEMENT, LLC",EN-113497,True,0,cache/EN-113497/FirmComplianceReport_EN-113497_v1_20250707.json
324336,LONGWALL FAMILY OFFICE,EN-021514,True,0,cache/EN-021514/FirmComplianceReport_EN-021514_v1_20250707.json
325412,ALPINE HILL ADVISORS LLC,EN-016087,True,0,cache/EN-016087/FirmComplianceReport_EN-016087_v1_20250707.json
325485,BRIDGEPORT FINANCIAL SOLUTIONS,EN-022106,True,0,cache/EN-022106/FirmComplianceReport_EN-022106_v1_20250707.json
325809,ACORN CREEK CAPITAL LLC,EN-023046,True,0,cache/EN-023046/FirmComplianceReport_EN-023046_v1_20250707.json
326006,ASTRA WEALTH MANAGEMENT GROUP,EN-014408,True,0,cache/EN-014408/FirmComplianceReport_EN-014408_v1_20250707.json
326617,E6 PORTFOLIOS,EN-110870,True,0,cache/EN-110870/FirmComplianceReport_EN-110870_v1_20250707.json
326716,"GAINLINE FINANCIAL PARTNERS, LLC",EN-110238,True,0,cache/EN-110238/FirmComplianceReport_EN-110238_v1_20250707.json
326819,"QUOTIENT WEALTH PARTNERS, LLC",EN-013119,True,0,cache/EN-013119/FirmComplianceReport_EN-013119_v1_20250707.json
327269,"GC WEALTH MANAGEMENT RIA, LLC",EN-017273,True,0,cache/EN-017273/FirmComplianceReport_EN-017273_v1_20250707.json
328459,"PUREFI WEALTH, LLC",EN-108027,True,0,cache/EN-108027/FirmComplianceReport_EN-108027_v1_20250707.json
328474,"JPL WEALTH MANAGEMENT, LLC",EN-104716,True,0,cache/EN-104716/FirmComplianceReport_EN-104716_v1_20250707.json
328603,ELYXIUM WEALTH LLC,EN-108961,True,0,cache/EN-108961/FirmComplianceReport_EN-108961_v1_20250707.json
329565,PROMETHIUM,EN-109494,True,0,cache/EN-109494/FirmComplianceReport_EN-109494_v1_20250707.json
329878,"DIVERSIFY WEALTH MANAGEMENT, LLC",EN-112417,True,0,cache/EN-112417/FirmComplianceReport_EN-112417_v1_20250707.json
329888,ATLAS LEGACY ADVISORS LLC,EN-113252,True,0,cache/EN-113252/FirmComplianceReport_EN-113252_v1_20250707.json
329942,R R GORDON FINANCIAL,test-ref-329942,True,0,cache/BIZ_329942/FirmComplianceReport_test-ref-329942_v1_20250724.json
329942,R R GORDON FINANCIAL,test-ref-329942,False,1,cache/BIZ_329942/FirmComplianceReport_test-ref-329942_v2_20250724.json
330115,HP WEALTH MANAGEMENT LLC,EN-115422,True,0,cache/EN-115422/FirmComplianceReport_EN-115422_v1_20250707.json
331429,CASTLE ROCK ADVISORS LLC,EN-116445,True,0,cache/EN-116445/FirmComplianceReport_EN-116445_v1_20250707.json
332034,"SERENUS WEALTH ADVISORS, LLC",EN-114871,True,0,cache/EN-114871/FirmComplianceReport_EN-114871_v1_20250707.json
332422,"TIDECREST WEALTH MANAGEMENT, LLC",EN-120980,True,0,cache/EN-120980/FirmComplianceReport_EN-120980_v1_20250707.json
332507,PRASAD WEALTH PARTNERS,EN-115988,True,0,cache/EN-115988/FirmComplianceReport_EN-115988_v1_20250707.json
3394,"CARL P. SHERR & CO., LLC",EN-019201,True,0,cache/EN-019201/FirmComplianceReport_EN-019201_v1_20250707.json
3403,"SHUFRO, ROSE & CO., LLC",EN-020635,True,0,cache/EN-020635/FirmComplianceReport_EN-020635_v1_20250707.json
3767,&PARTNERS,EN-104373,True,0,cache/EN-104373/FirmComplianceReport_EN-104373_v1_20250707.json
40302,"BESTVEST INVESTMENTS, LTD.",EN-013942,False,2,cache/EN-013942/FirmComplianceReport_EN-013942_v1_20250707.json
47893,"THOROUGHBRED FINANCIAL SERVICES, LLC",EN-023590,True,0,cache/EN-023590/FirmComplianceReport_EN-023590_v1_20250707.json
47936,MARTINWOLF,test-ref-47936,False,1,cache/BIZ_47936/FirmComplianceReport_test-ref-47936_v1_20250729.json
5049,"BROWN ASSOCIATES, INC.",test-ref-5049,False,2,cache/BIZ_5049/FirmComplianceReport_test-ref-5049_v1_20250724.json
6413,LPL FINANCIAL LLC,EN-014863,True,0,cache/EN-014863/FirmComplianceReport_EN-014863_v1_20250707.json
7597,"ALLEGHENY INVESTMENTS, LTD.",EN-025364,True,0,cache/EN-025364/FirmComplianceReport_EN-025364_v1_20250707.json
7927,"NORTHERN TRUST SECURITIES, INC.",EN-023695,True,0,cache/EN-023695/FirmComplianceReport_EN-023695_v1_20250707.json
8174,UBS FINANCIAL SERVICES INC.,EN-013069,True,0,cache/EN-013069/FirmComplianceReport_EN-013069_v1_20250707.json
8174,UBS FINANCIAL SERVICES INC.,test-delay-implementation,True,0,cache/test-business/FirmComplianceReport_test-delay-implementation_v1_20250718.json
8361,A.G.P. / ALLIANCE GLOBAL PARTNERS,EN-109946,True,0,cache/EN-109946/FirmComplianceReport_EN-109946_v1_20250707.json
8605,WALLACH FX OPTIONS INC.,test-ref-8605,False,2,cache/BIZ_8605/FirmComplianceReport_test-ref-8605_v1_20250729.json
